,PRODUTC,VALUE,DATETIME,DW_A_NUMBER_INT,DW_B_NUMBER_INT,CELL_ID,SITE_ID,PRODUCT,DATE_TIME,DW_A_NUMBER,DW_B_NUMBER,CELLID,SIET_ID
631,,0,,,,0nabagle1r,0nabagle1r,sms,2012-05-07 23:54:22.0,f81bb99db8c0373,7af76c2046e02f3,,
632,,0,,,,KY7L4Oke5w,KY7L4Oke5w,Voice,2012-05-07 23:54:23.0,1089cbb15cb137c,39ee04d90463dce,,
633,,0,,,,Ewt6ZQbMkN,Ewt6ZQbMkN,sms,2012-05-07 23:54:24.0,0aeb250ba0c09d1,051a0fa0ce7e74f,,
634,,0,,,,G3qxhMWe+z,G3qxhMWe+z,sms,2012-05-07 23:54:26.0,ff08d8fbbdff6c3,6fa55e49e08df62,,
635,,0,,,,JUrLYop+bQ,JUrLYop+bQ,sms,2012-05-07 23:54:28.0,a0cdb05dd2b1082,ed8db88e2520187,,
636,,0,,,,KY7L4Oke5w,KY7L4Oke5w,sms,2012-05-07 23:54:29.0,a75b7114e0de538,aaaf0e4bdec7311,,
637,,0,,,,KQhmxdxdeO,KQhmxdxdeO,Voice,2012-05-07 23:54:36.0,7cf2030412cdf2f,8e6420ce0b9ae5d,,
638,,0,,,,MQDCR2VlNt,MQDCR2VlNt,sms,2012-05-07 23:54:36.0,6d1de2e1b33cbee,6e28544eff46323,,
639,,25,,,,77XAFQmoad,77XAFQmoad,sms,2012-05-07 23:54:38.0,c5993bab9f7c984,d91ed9143067d6e,,
640,,0,,,,HTigrrdKrX,HTigrrdKrX,sms,2012-05-07 23:54:38.0,e519b5473b61016,a7c8d0bdf928d70,,
641,,39,,,,OXQ35zAvdd,OXQ35zAvdd,Voice,2012-05-07 23:54:38.0,455d69c4a140c52,98148b59d735a38,,
642,,0,,,,7yyC59SmzM,7yyC59SmzM,Voice,2012-05-07 23:54:42.0,05aaac367ae0189,ddb058ae8bdb1e5,,
643,,30,,,,PbSxr8fP+7,PbSxr8fP+7,Voice,2012-05-07 23:54:42.0,67e5045d6978c5e,8cf5a3a1d0c14f2,,
644,,0,,,,C+CB2i8BnW,C+CB2i8BnW,Voice,2012-05-07 23:54:43.0,72deaee800c3bef,0f54a0ff7fb8e42,,
645,,0,,,,KQhmxdxdeO,KQhmxdxdeO,sms,2012-05-07 23:54:43.0,9d1aa6c438e3919,8fa8e82a0063b08,,
646,,0,,,,MmwcRvyLoz,MmwcRvyLoz,sms,2012-05-07 23:54:44.0,fab0bb3c17815af,c26f72e30646913,,
647,,100,,,,7OeLONGBwT,7OeLONGBwT,Voice,2012-05-07 23:54:45.0,3b22d010bd272fc,96516d44aff47dd,,
648,,0,,,,6i0cAvBgMU,6i0cAvBgMU,data,2012-05-07 23:54:46.0,e713b576d19ab41,5a4dc9e82deb309,,
649,,0,,,,APmYLwtmu5,APmYLwtmu5,sms,2012-05-07 23:54:46.0,2825e24bf592f7b,3b39db63b211daa,,
650,,0,,,,CUPfBzjJhL,CUPfBzjJhL,sms,2012-05-07 23:54:48.0,628170dc180a3fa,e09e736e46c5c3d,,
651,,0,,,,EpCRhkGWMS,EpCRhkGWMS,sms,2012-05-07 23:54:49.0,fd263e65281d510,a2389a0481d32bc,,
652,,0,,,,4bv77IHLBw,4bv77IHLBw,Voice,2012-05-07 23:54:52.0,2651912ab3487b4,17bad5a78e0a6db,,
653,,0,,,,OQmuv5+mxO,OQmuv5+mxO,sms,2012-05-07 23:54:52.0,fb5db923774ffba,0d766fdcd010958,,
654,,0,,,,FiSHrmEwXi,FiSHrmEwXi,data,2012-05-07 23:54:55.0,a94abf6f44811aa,5a4dc9e82deb309,,
655,,0,,,,G1eYZSA0Am,G1eYZSA0Am,sms,2012-05-07 23:54:55.0,350044d77a2042a,1168794f4a07086,,
656,,0,,,,CrMNjvSdA1,CrMNjvSdA1,sms,2012-05-07 23:54:56.0,caa6a51f57c9603,580b6da0bf242a5,,
657,,20,,,,M38xuj0zOC,M38xuj0zOC,Voice,2012-05-07 23:54:58.0,965d7d0b6c1b125,64579980238fd59,,
658,,0,,,,7gPmMhAztg,7gPmMhAztg,Voice,2012-05-07 23:55:01.0,a85979f54bb2ecb,2c72ad910a4f532,,
659,,10,,,,O26HLh4VEd,O26HLh4VEd,Voice,2012-05-07 23:55:01.0,192a486ff5d8134,711ef7692dcb897,,
660,,23,,,,47yB6si0R9,47yB6si0R9,Voice,2012-05-07 23:55:05.0,c76dd4b21f4c13c,8ed31ff79603190,,
661,,0,,,,OyZYjyJHxf,OyZYjyJHxf,sms,2012-05-07 23:55:10.0,13fbad46115711f,657d12f6ed56e72,,
662,,0,,,,301gn/BrU5,301gn/BrU5,sms,2012-05-07 23:55:11.0,6c96dd3c789241d,e6123653b48735c,,
663,,0,,,,LdFD5KonJa,LdFD5KonJa,Voice,2012-05-07 23:55:11.0,a1ba65268de5f74,2d3d9abd4d3c081,,
664,,0,,,,Fm85RE1GD9,Fm85RE1GD9,sms,2012-05-07 23:55:12.0,957c766a01bf091,70a49337f6146ef,,
665,,0,,,,72oK29w3II,72oK29w3II,sms,2012-05-07 23:55:15.0,420f480b9bab26c,2bc2094ad32017d,,
666,,0,,,,A7EpsaGbRr,A7EpsaGbRr,sms,2012-05-07 23:55:15.0,7d0cf29836c315e,cf038a10e121ab9,,
667,,0,,,,BibJ2PNHaK,BibJ2PNHaK,sms,2012-05-07 23:55:18.0,199a1865258e515,8881c05c47b9107,,
668,,0,,,,7vwqp+zGUZ,7vwqp+zGUZ,data,2012-05-07 23:55:20.0,d655b7f87261ef8,5a4dc9e82deb309,,
669,,14,,,,G1eYZSA0Am,G1eYZSA0Am,Voice,2012-05-07 23:55:22.0,573492095732efc,8298c12f61d5fa8,,
670,,4,,,,35gi1DzgNK,35gi1DzgNK,data,2012-05-07 23:55:25.0,d95e3944ed4c905,5a4dc9e82deb309,,
671,,0,,,,G3qxhMWe+z,G3qxhMWe+z,sms,2012-05-07 23:55:25.0,76eb692a8b78de1,f75e11a68f52dde,,
672,,0,,,,0bkzm1pTtP,0bkzm1pTtP,sms,2012-05-07 23:55:26.0,30f046b6e21bcf4,6cd20da52b59a31,,
673,,0,,,,7ECXh+RvQZ,7ECXh+RvQZ,sms,2012-05-07 23:55:30.0,b10633e1aa058bf,b33e4659051cb1f,,
674,,0,,,,8Wvb3sNuru,8Wvb3sNuru,sms,2012-05-07 23:55:31.0,2c62c76224fc60e,7e04b2ea6d0572b,,
675,,0,,,,0nabagle1r,0nabagle1r,sms,2012-05-07 23:55:34.0,fa2a9fd5dd69153,4cf5f7f5e6bf247,,
676,,0,,,,0DeimCpZOc,0DeimCpZOc,sms,2012-05-07 23:55:35.0,459263960477705,30be0badf97ff3d,,
677,,0,,,,0bkzm1pTtP,0bkzm1pTtP,sms,2012-05-07 23:55:39.0,95faaa18c2f0905,728fd6bfaa9c31a,,
678,,0,,,,0ttcCQTcpb,0ttcCQTcpb,sms,2012-05-07 23:55:52.0,1a6555e07d48382,275f3e1548baf65,,
679,,0,,,,JazFLQGK3Q,JazFLQGK3Q,Voice,2012-05-07 23:55:54.0,a69179112b7f84f,505064ed0c80dd1,,
680,,0,,,,A5BT2LofZO,A5BT2LofZO,data,2012-05-07 23:55:59.0,c35ce6edc927be9,5a4dc9e82deb309,,
681,,28,,,,OQIxHvzGJD,OQIxHvzGJD,Voice,2012-05-07 23:55:59.0,151c23e15ee8a62,7088470b732c565,,
682,,0,,,,KTJ9iGuUT8,KTJ9iGuUT8,sms,2012-05-07 23:56:00.0,fdad3a59e08f0bd,010808233d654ae,,
683,,0,,,,LcGg5XFxC3,LcGg5XFxC3,sms,2012-05-07 23:56:01.0,73d85a659b01dc2,e09e736e46c5c3d,,
684,,0,,,,CUPfBzjJhL,CUPfBzjJhL,sms,2012-05-07 23:56:06.0,a87dd5c75d697cc,aaaf0e4bdec7311,,
685,,0,,,,0MZBLLzPYZ,0MZBLLzPYZ,Voice,2012-05-07 23:56:10.0,f86294ddc389602,61111c550d9658c,,
686,,0,,,,NDtD0HvWon,NDtD0HvWon,sms,2012-05-07 23:56:13.0,6166095e84d17db,27de445364f7dfd,,
687,,0,,,,+laSrk7g6q,+laSrk7g6q,Voice,2012-05-07 23:56:14.0,3b2be361682d248,d2bd2ecfb78c3bb,,
688,,0,,,,F/Q4Nc9SI1,F/Q4Nc9SI1,sms,2012-05-07 23:56:17.0,3c0418e7e6510c5,0ab0403939cf2bf,,
689,,0,,,,CzqsDfGT4M,CzqsDfGT4M,sms,2012-05-07 23:56:22.0,4ec6b0d84481734,e09e736e46c5c3d,,
690,,0,,,,JXyGLLgsc3,JXyGLLgsc3,sms,2012-05-07 23:56:26.0,7f1a63014c5ea5e,26cba06a5d56ad6,,
691,,0,,,,1e6np3yqFN,1e6np3yqFN,sms,2012-05-07 23:56:29.0,584cdf60bcab9fd,54a02070fb92ea7,,
692,,0,,,,KUkWE6WX0x,KUkWE6WX0x,Voice,2012-05-07 23:56:31.0,b926d3be289e873,1a49f8b0ded9de6,,
693,,0,,,,889VPNrppJ,889VPNrppJ,sms,2012-05-07 23:56:32.0,cdbe80dcbb434d5,fbba06a4452af87,,
694,,0,,,,+pZNtCvhmT,+pZNtCvhmT,sms,2012-05-07 23:56:39.0,5333fed4534f556,aaaf0e4bdec7311,,
695,,0,,,,ETS5upSJ97,ETS5upSJ97,sms,2012-05-07 23:56:41.0,99bc2338ac6bbc1,4d1f6bd1a8e4441,,
696,,1,,,,QsF+Aic3xB,QsF+Aic3xB,Voice,2012-05-07 23:56:41.0,174ac320ab67c83,898cd506922144a,,
697,,0,,,,MaMfqHGkAY,MaMfqHGkAY,sms,2012-05-07 23:56:44.0,bd635bf33dedee0,84f8d6178530bb4,,
698,,32,,,,301gn/BrU5,301gn/BrU5,Voice,2012-05-07 23:56:50.0,6475673a6f39b09,f7d366790ae3693,,
699,,0,,,,++ctND+jGD,++ctND+jGD,sms,2012-05-07 23:56:55.0,43984752bbecbc0,e21d82877867e71,,
700,,11,,,,MpOhP3OKNN,MpOhP3OKNN,Voice,2012-05-07 23:57:01.0,614627ea85e187d,ff112c079529b47,,
701,,0,,,,RYMkmsl8gx,RYMkmsl8gx,data,2012-05-07 23:57:06.0,a96755b2c9db26f,5a4dc9e82deb309,,
702,,25,,,,PD7c9HhR/G,PD7c9HhR/G,sms,2012-05-07 23:57:11.0,1f9874fa91551a9,d30c1db0deec979,,
703,,0,,,,4dIMsQQRsa,4dIMsQQRsa,sms,2012-05-07 23:57:12.0,b432f96a107cd17,c0050c88a78431f,,
704,,50,,,,QopBUmndlf,QopBUmndlf,sms,2012-05-07 23:57:12.0,9b42f36d545849b,12916a3f9580117,,
705,,1,,,,AZy+zOT2wN,AZy+zOT2wN,data,2012-05-07 23:57:13.0,4d127792937885a,5a4dc9e82deb309,,
706,,0,,,,JIT9Drf2/Z,JIT9Drf2/Z,sms,2012-05-07 23:57:13.0,85329cf51f8dd50,ccb883abf02b164,,
707,,0,,,,955UPZQ91o,955UPZQ91o,sms,2012-05-07 23:57:15.0,4b9fe0d9f16b156,4f1dc794ecdf46a,,
708,,0,,,,B5ehoKDHeD,B5ehoKDHeD,sms,2012-05-07 23:57:15.0,6a036ab30b3aca4,7af76c2046e02f3,,
709,,0,,,,HfOimAhh3u,HfOimAhh3u,Voice,2012-05-07 23:57:17.0,bce6bf6dd7f1d38,a29660127eaf2b3,,
710,,0,,,,PUKxaChiPb,PUKxaChiPb,data,2012-05-07 23:57:17.0,cce7f46206a0c04,5a4dc9e82deb309,,
711,,0,,,,FPh4QlL+Yv,FPh4QlL+Yv,data,2012-05-07 23:57:19.0,714967844435a6f,5a4dc9e82deb309,,
712,,0,,,,MpOhP3OKNN,MpOhP3OKNN,sms,2012-05-07 23:57:24.0,271237c8f538fb9,aaaf0e4bdec7311,,
713,,0,,,,OQIxHvzGJD,OQIxHvzGJD,sms,2012-05-07 23:57:25.0,6166095e84d17db,849c28ad607ca3c,,
714,,0,,,,+gQ2AvXjaO,+gQ2AvXjaO,sms,2012-05-07 23:57:26.0,38912d6ce466149,d4719374e00d42f,,
715,,27,,,,Iaj1dYxNvy,Iaj1dYxNvy,Voice,2012-05-07 23:57:30.0,7e380426eedf00d,860841da4098d49,,
716,,100,,,,GrhhfTDR3V,GrhhfTDR3V,sms,2012-05-07 23:57:35.0,bc70198ebd6438a,45c19e07283ec46,,
717,,0,,,,40+2aJ4uAc,40+2aJ4uAc,Voice,2012-05-07 23:57:41.0,bdf14967e39daac,3115a13eda65c9f,,
718,,50,,,,CrMNjvSdA1,CrMNjvSdA1,sms,2012-05-07 23:57:41.0,8f3d9690cceba92,6243a7ec6ac6eb3,,
719,,0,,,,KqpzJGRQbF,KqpzJGRQbF,Voice,2012-05-07 23:57:43.0,0199be2e70ffb6c,f239c1d0d2ed14d,,
720,,0,,,,/lrUXVGVcN,/lrUXVGVcN,Voice,2012-05-07 23:57:44.0,c2cbf5a5c4fa103,ffe0a4c61b8e22c,,
721,,0,,,,4pw2r6WOLL,4pw2r6WOLL,sms,2012-05-07 23:57:46.0,39d4105c32c0275,5e45fedc430d42a,,
722,,35,,,,PohuYomFPJ,PohuYomFPJ,Voice,2012-05-07 23:57:46.0,e180eab55644b1f,8b36abb3acfe0fb,,
723,,0,,,,MpOhP3OKNN,MpOhP3OKNN,Voice,2012-05-07 23:57:47.0,ae69ee7f534a56f,d79be963b11529d,,
724,,0,,,,/u0FSD+ahi,/u0FSD+ahi,sms,2012-05-07 23:57:58.0,07c8168585416c0,daee8cba528c5d5,,
725,,40,,,,MyrAfTXQ9F,MyrAfTXQ9F,Voice,2012-05-07 23:57:58.0,ef471c739e51b79,ba60e8fdbaef46b,,
726,,0,,,,0ecjmwPX21,0ecjmwPX21,sms,2012-05-07 23:57:59.0,7d4fa3871476a61,4a9e674e7705817,,
727,,0,,,,5IfBEq1g5D,5IfBEq1g5D,sms,2012-05-07 23:58:00.0,16f659d930fa368,0ba581467004e4e,,
728,,0,,,,A0Zx8a4rBD,A0Zx8a4rBD,sms,2012-05-07 23:58:00.0,d8379dd380279ab,aaaf0e4bdec7311,,
729,,0,,,,9+YvxgwXCr,9+YvxgwXCr,sms,2012-05-07 23:58:07.0,39d4105c32c0275,5b28d4d39832bef,,
730,,0,,,,M2kSBT4wNz,M2kSBT4wNz,sms,2012-05-07 23:58:08.0,026e40bca76ad7f,7b60d04932766bc,,
731,,0,,,,BibJ2PNHaK,BibJ2PNHaK,sms,2012-05-07 23:58:14.0,a8f3b2fb3f42754,9db0d8048dd5a9e,,
732,,0,,,,BMA5DkwF03,BMA5DkwF03,Voice,2012-05-07 23:58:20.0,98017e3918fc5c6,cf2debb7123d688,,
733,,0,,,,CzqsDfGT4M,CzqsDfGT4M,sms,2012-05-07 23:58:21.0,5b23c713527f3f6,aaaf0e4bdec7311,,
734,,36,,,,HsveP082YQ,HsveP082YQ,Voice,2012-05-07 23:58:22.0,864a06f44dde69b,2a78743764f1254,,
735,,0,,,,DHEcK/rXKz,DHEcK/rXKz,Voice,2012-05-07 23:58:28.0,dd3ef574e98ce89,10621417b1c60fa,,
736,,0,,,,GJ0eBMjD8n,GJ0eBMjD8n,sms,2012-05-07 23:58:30.0,59f71feb94e3bb9,2e9ba07c1c8665a,,
737,,0,,,,3/2ZhYCSrj,3/2ZhYCSrj,sms,2012-05-07 23:58:31.0,a48bf74ed1ad70d,67efd5480f56468,,
738,,0,,,,Py3E6upFZA,Py3E6upFZA,data,2012-05-07 23:58:31.0,f1fd0e066805b82,5a4dc9e82deb309,,
739,,0,,,,PvnrcNL7wU,PvnrcNL7wU,sms,2012-05-07 23:58:48.0,95c8023d770786e,93343ba6e41af95,,
740,,0,,,,18iJZATMMC,18iJZATMMC,Voice,2012-05-07 23:58:49.0,3714d3da7147488,301e420e9052b12,,
741,,0,,,,LCLS1e2aqz,LCLS1e2aqz,Voice,2012-05-07 23:58:51.0,0dec2b1d4de0e9b,044a249dccd8fa8,,
742,,0,,,,0ecjmwPX21,0ecjmwPX21,sms,2012-05-07 23:58:52.0,32432b01b95d9ac,669829b3d99253b,,
743,,0,,,,2vqM21lFHK,2vqM21lFHK,data,2012-05-07 23:58:54.0,f4ba1a5d4e9c032,5a4dc9e82deb309,,
744,,0,,,,7OeLONGBwT,7OeLONGBwT,sms,2012-05-07 23:58:55.0,c5c71eaa036abed,57eb4439c3784a4,,
745,,0,,,,QoPIvep4S8,QoPIvep4S8,sms,2012-05-07 23:58:56.0,8ab8b9ed6989f61,e09e736e46c5c3d,,
746,,0,,,,LqcngOH2iU,LqcngOH2iU,sms,2012-05-07 23:58:58.0,caeb0c08d21bef9,3d9d0c6023acd86,,
747,,0,,,,APmYLwtmu5,APmYLwtmu5,sms,2012-05-07 23:58:59.0,aca35208030769b,f281dc8c3f18ab7,,
748,,0,,,,C5aZKGt6gS,C5aZKGt6gS,Voice,2012-05-07 23:59:05.0,7013ed7596b022e,8ef6bdd0da471a9,,
749,,114,,,,OUowUHTtLd,OUowUHTtLd,Voice,2012-05-07 23:59:05.0,cfea72d5809cdd3,e418988075456e6,,
750,,0,,,,5HIw+QO+tV,5HIw+QO+tV,sms,2012-05-07 23:59:08.0,7610530a41bb3f0,006dbad4e8813c1,,
751,,0,,,,GpcZU/+yvq,GpcZU/+yvq,Voice,2012-05-07 23:59:10.0,47cade8b247080b,8c737e50cf968b8,,
752,,0,,,,FEM6ZufS6y,FEM6ZufS6y,sms,2012-05-07 23:59:19.0,49dc475d7642cc0,aaaf0e4bdec7311,,
753,,0,,,,MyrAfTXQ9F,MyrAfTXQ9F,Voice,2012-05-07 23:59:21.0,72b2996dd319069,df7e551eca781e8,,
754,,0,,,,+cNeJzsTp3,+cNeJzsTp3,sms,2012-05-07 23:59:22.0,97f3183eefa4ddd,d164ed0a0cf2360,,
755,,0,,,,Isi8KrDnTy,Isi8KrDnTy,sms,2012-05-07 23:59:23.0,8ab8b9ed6989f61,e09e736e46c5c3d,,
756,,0,,,,4nNEPWLuOF,4nNEPWLuOF,sms,2012-05-07 23:59:27.0,c523da8859fda80,345d5c2c30450f6,,
757,,6,,,,FSTkdCgmAC,FSTkdCgmAC,data,2012-05-07 23:59:35.0,fbe6f780d90eaca,5a4dc9e82deb309,,
758,,0,,,,EnUrwdcA2g,EnUrwdcA2g,sms,2012-05-07 23:59:38.0,d9aa5f1d2701a60,2837864987432fb,,
759,,0,,,,MbjnH274jK,MbjnH274jK,Voice,2012-05-07 23:59:38.0,dbcd2e153352a60,14d54bf5d0578fd,,
760,,0,,,,Fxv+GI3K6t,Fxv+GI3K6t,Voice,2012-05-07 23:59:40.0,eb09a49204322d5,19e68e80103885e,,
761,,0,,,,G5D1iXK64a,G5D1iXK64a,Voice,2012-05-07 23:59:48.0,5a75e2a5fb4546a,3341268360787c0,,
762,,50,,,,5N6qCbLgiM,5N6qCbLgiM,sms,2012-05-07 23:59:50.0,6e99458dffe1144,357203ce8aea7bf,,
763,,0,,,,13O1+JEun3,13O1+JEun3,sms,2012-05-07 23:59:51.0,55f8ca64f0bad4c,93db472aa5b8ed4,,
764,,0,,,,3yeW6Punpk,3yeW6Punpk,sms,2012-05-07 23:59:55.0,0e349e29461da8d,b437b15bc8f2b52,,
765,,0,,,,PD7c9HhR/G,PD7c9HhR/G,Voice,2012-05-07 23:59:56.0,973dfe2174e6948,78c9185ab535681,,
766,,0,,,,3fba2329f3,01c428bbac,Voice,2012-05-08 00:00:00.0,2e09dc8e47d625a,5a584eba4905cb6,,
767,,0,,,,dc94241727,ad67d8727e,Voice,2012-05-08 00:00:00.0,242a904129534f7,aac3fba043dec4b,,
768,,99,,,,000e75b960,5585d0657c,Voice,2012-05-08 00:00:00.0,e179c24e51318f3,2092f9e3eb6b808,,
769,,0,,,,e22b44de5a,5d885a2b8d,Voice,2012-05-08 00:00:00.0,45afe2dc4cb7e92,55ad144fa74fddc,,
770,,0,,,,028f73b7fb,f48350b75f,Voice,2012-05-08 00:00:00.0,de1519afadae373,0e26097881639cb,,
771,,0,,,,a3422efd00,0f34c36ac5,Voice,2012-05-08 00:00:00.0,355d07ba7537863,3d6aa041e726bc2,,
772,,44,,,,858a95c5ca,fd14c3c790,Voice,2012-05-08 00:00:00.0,e94cab1feecbb62,7665e3b9f9b6bbc,,
773,,0,,,,03964c550e,e1d7179107,Voice,2012-05-08 00:00:00.0,031c44ea118ff08,6bfd77efadc35c7,,
774,,0,,,,069b659109,7e46936864,Voice,2012-05-08 00:00:00.0,48c017bd392dada,2fdc8c0da8deef3,,
775,,25,,,,4abcf1006e,dac8dcaeb9,sms,2012-05-08 00:00:00.0,44e1f59db1825c8,e21ba11b116fee2,,
776,,19,,,,613afb4ef6,40bb97c420,sms,2012-05-08 00:00:00.0,c3fc2cba050d0bc,af44a5d973a0b99,,
777,,0,,,,03ee801971,7f76d66503,sms,2012-05-08 00:00:00.0,8ab8b9ed6989f61,e09e736e46c5c3d,,
778,,9,,,,926a847e28,d8682c35fc,sms,2012-05-08 00:00:00.0,81247501c7df43b,4b619bf0862c655,,
779,,0,,,,1a00d18537,8778410c81,sms,2012-05-08 00:00:00.0,506b044a9ba1028,aaaf0e4bdec7311,,
780,,0,,,,fb2d5cd3ff,07531b72e2,sms,2012-05-08 00:00:00.0,71e2d380b5a23ba,570d4c00c8d25e0,,
781,,0,,,,18ba0c44e5,f15bd5483f,sms,2012-05-08 00:00:00.0,09ad35a8c93549a,93343ba6e41af95,,
782,,0,,,,3f2b83cea1,8cdff2a0a2,Voice,2012-05-08 00:00:01.0,14f5b57a1ef5e99,ee7422a0f1fdeb7,,
783,,118,,,,1c04d58624,191242e766,Voice,2012-05-08 00:00:01.0,f166ae33c62efd7,1a2a02a90314a2b,,
784,,90,,,,ef70015139,694c55a591,Voice,2012-05-08 00:00:01.0,16889023cfdaf44,d9a72c38b2b3288,,
785,,0,,,,ffa6759bb2,,data,2012-05-08 00:00:01.0,21e881e3fa99784,5a4dc9e82deb309,,
786,,0,,,,ffa6759bb2,,data,2012-05-08 00:00:01.0,94937f8bdde0f41,5a4dc9e82deb309,,
787,,0,,,,ad1dac778c,ff1b78ec81,Voice,2012-05-08 00:00:01.0,87fd2fa41366761,a49adcf66f916ee,,
788,,28,,,,42f7c74041,1ed7b897b7,Voice,2012-05-08 00:00:01.0,e19b9c60224c1da,8fa2eccc537f551,,
789,,0,,,,ab68996d93,47657c9634,Voice,2012-05-08 00:00:01.0,88e458880c09235,39f3cce953beddd,,
790,,60,,,,b788bc0278,012114d799,Voice,2012-05-08 00:00:01.0,5987a1bf666b110,77f161c4cc97c7b,,
791,,1,,,,189a0fa37b,d982ba5017,Voice,2012-05-08 00:00:01.0,1fce85c9105168e,65ed1eec12545d3,,
792,,272,,,,87835d271a,feffc8c92b,Voice,2012-05-08 00:00:01.0,b7fd4af4f2af4d0,5e7f2a8ac55efb6,,
793,,0,,,,3e199934c5,4849c3cf05,Voice,2012-05-08 00:00:01.0,88d7aae1e68f696,42cd8eb0cda7685,,
794,,18,,,,6f19884dcb,5c565fbfb1,Voice,2012-05-08 00:00:01.0,75a43ecb35bd066,c3090d49522cdf2,,
795,,0,,,,a995abd02e,2d5ab30ced,Voice,2012-05-08 00:00:01.0,0938b713e961478,66d259b6410e407,,
796,,0,,,,32c7f64ac1,4df1cab780,Voice,2012-05-08 00:00:01.0,780ec1bc1e7c8ac,192360e21614655,,
797,,89,,,,000e75b960,5585d0657c,Voice,2012-05-08 00:00:01.0,717c9ce3cb19113,4ff7a8353bd43bd,,
798,,1,,,,b66b4efcdc,447989361c,Voice,2012-05-08 00:00:01.0,1fe3714033d3c97,cad9fbff60c2b23,,
799,,50,,,,028f73b7fb,f48350b75f,Voice,2012-05-08 00:00:01.0,604b6c5dae95500,adba871eee4a4df,,
800,,0,,,,5da0a0ecca,70a989da87,Voice,2012-05-08 00:00:01.0,827b09613bac977,e1e4602806131af,,
801,,42,,,,7a31902854,55d6d9039c,Voice,2012-05-08 00:00:01.0,4dfb6ffd748c233,9e6892b3395de14,,
802,,0,,,,855fdf0ecd,bee752ed00,Voice,2012-05-08 00:00:01.0,4b494accd00a5d8,40d32251a010dfd,,
803,,0,,,,31a76e82c8,cdf82e4fe3,Voice,2012-05-08 00:00:01.0,2d1dbf51fbe77e9,1244c36217d3a68,,
804,,0,,,,6f4d9b77a5,ebfc58af70,sms,2012-05-08 00:00:01.0,49d7075d9f972ad,382e2e89f05c66a,,
805,,15,,,,6f5dfedfd3,cf58de22e1,Voice,2012-05-08 00:00:01.0,5d64d1710d1f979,d0ae8cd2f4ef9f7,,
806,,6,,,,d468bcca31,d4b46cdec7,Voice,2012-05-08 00:00:01.0,dba0c59aee427e0,21ea5b132a97418,,
807,,103,,,,19c95a8eca,ba8ce6e4ef,Voice,2012-05-08 00:00:01.0,17539f2f5360a6e,cf03159c5344195,,
808,,0,,,,1bbd2d834d,2802d8247a,sms,2012-05-08 00:00:01.0,e997368da5015bc,aaaf0e4bdec7311,,
809,,0,,,,24b4c10a34,b07f9bb851,Voice,2012-05-08 00:00:01.0,ecf842f7fc913cc,1a49f8b0ded9de6,,
810,,43,,,,5afc60affb,31060da49e,Voice,2012-05-08 00:00:01.0,b10ab67f4a87c64,ce0d8f3bc37f424,,
811,,0,,,,893374a632,f191951c20,Voice,2012-05-08 00:00:01.0,242dc8c438839cc,d5e2050d6b2ec86,,
812,,0,,,,ef7d7f4e3b,91e86be9a6,sms,2012-05-08 00:00:01.0,3399b583b23f44e,5c3424baf63d6d8,,
813,,25,,,,2e93a4410e,521d2ac7b9,sms,2012-05-08 00:00:01.0,25610f0a6e1682d,a4f875d6b5feb01,,
814,,0,,,,687f868757,487765ff90,Voice,2012-05-08 00:00:01.0,d3f804fad03dc87,12e1d7a46323e28,,
815,,0,,,,da3bdb03a1,c2545171dc,sms,2012-05-08 00:00:01.0,b4e993be5f28b72,0d508bb43e093b3,,
816,,0,,,,17e37f2803,c57de6fa4a,sms,2012-05-08 00:00:01.0,e6b463ccc02e0c0,b348b773fb061b7,,
817,,25,,,,313840c4b9,fe32f3eba7,sms,2012-05-08 00:00:01.0,f71dd78736a5c19,928a00f911f51cb,,
818,,25,,,,a2c7698999,4f92d7f120,sms,2012-05-08 00:00:01.0,ba5e7ad56f52302,d350a3eee3eee7f,,
819,,0,,,,9e795ad3bb,f73e7aca85,sms,2012-05-08 00:00:01.0,104d2b0af61879f,beae6abf528c795,,
820,,0,,,,ea23bd588b,af34115792,sms,2012-05-08 00:00:01.0,c9c579993da7f14,05fdf69b9a50777,,
821,,0,,,,da3bdb03a1,c2545171dc,sms,2012-05-08 00:00:01.0,20311467f0e531e,cf28b016aef18cb,,
822,,0,,,,EwsD2npEpd,EwsD2npEpd,sms,2012-05-08 00:00:01.0,b82c18e7761aab1,b217aba21da261e,,
823,,42,,,,7a31902854,55d6d9039c,Voice,2012-05-08 00:00:01.0,4dfb6ffd748c233,9e6892b3395de14,,
824,,46,,,,4d9b2590ad,0c997709bd,Voice,2012-05-08 00:00:02.0,d5a588b7ddc7aa9,4837ec39960b7f7,,
825,,0,,,,3aba7c72d7,e188165ebc,Voice,2012-05-08 00:00:02.0,db65224f469295d,ab46fae3993a77d,,
826,,3,,,,e38ca1003e,947b96a9ae,Voice,2012-05-08 00:00:02.0,ddfe264450081f0,c9576bcffd20d88,,
827,,50,,,,04c03768e0,8483c47df6,Voice,2012-05-08 00:00:02.0,b1e53ef4f249701,46d483ec1651073,,
828,,0,,,,ffa6759bb2,,data,2012-05-08 00:00:02.0,c35ce6edc927be9,5a4dc9e82deb309,,
829,,0,,,,ffa6759bb2,,data,2012-05-08 00:00:02.0,48b11150091ce96,5a4dc9e82deb309,,
